fips_code,name,state,lat,lon
48453,Travis,Texas,30.33471479,-97.78169164
29045,Clark,Missouri,40.41027674,-91.73823977
29197,Schuyler,Missouri,40.47023216,-92.5207783
30019,Daniels,Montana,48.78377804,-105.5486488
30079,Prairie,Montana,46.86049013,-105.3780231
54107,Wood,West Virginia,39.21127634,-81.51490057
54041,Lewis,West Virginia,38.99603963,-80.50213826
12007,Bradford,Florida,29.94967764,-82.16822073
51175,Southampton,Virginia,36.72019409,-77.10566044
29013,Bates,Missouri,38.25742352,-94.34015625
22047,Iberville,Louisiana,30.25819586,-91.3485086
17015,Carroll,Illinois,42.06794659,-89.93380816
19061,Dubuque,Iowa,42.46858503,-90.88262627
19189,Winnebago,Iowa,43.3775066,-93.73407175
12037,Franklin,Florida,29.8613762,-84.82018866
12085,Martin,Florida,27.07737178,-80.43133534
8007,Archuleta,Colorado,37.19365584,-107.0481757
13027,Brooks,Georgia,30.84191162,-83.57966245
13127,Glynn,Georgia,31.23071711,-81.53985797
5013,Calhoun,Arkansas,33.55786388,-92.50253376
5039,Dallas,Arkansas,33.96953994,-92.65420664
13153,Houston,Georgia,32.45919716,-83.66625831
12043,Glades,Florida,26.95642237,-81.1889838
39175,Wyandot,Ohio,40.84236699,-83.3042663
13181,Lincoln,Georgia,33.79324552,-82.451183
48465,Val Verde,Texas,29.89249412,-101.1521556
12057,Hillsborough,Florida,27.92948052,-82.30867294
39051,Fulton,Ohio,41.60183312,-84.12943991
12023,Columbia,Florida,30.22445638,-82.62162029
54005,Boone,West Virginia,38.02264875,-81.71114668
54035,Jackson,West Virginia,38.83443006,-81.674543
21163,Meade,Kentucky,37.96966338,-86.21698223
21059,Daviess,Kentucky,37.73176143,-87.08762263
24023,Garrett,Maryland,39.52849306,-79.27376451
46105,Perkins,South Dakota,45.49024355,-102.4744037
39155,Trumbull,Ohio,41.31734436,-80.76110735
12001,Alachua,Florida,29.67497355,-82.35823348
5083,Logan,Arkansas,35.21550403,-93.71630518
53003,Asotin,Washington,46.19177089,-117.2027907
56015,Goshen,Wyoming,42.08772579,-104.353338
48485,Wichita,Texas,33.98806865,-98.7035838
1035,Conecuh,Alabama,31.42899352,-86.9938237
13207,Monroe,Georgia,33.0139317,-83.91905929
39059,Guernsey,Ohio,40.05191963,-81.49400106
13219,Oconee,Georgia,33.83506881,-83.43706988
13221,Oglethorpe,Georgia,33.88064398,-83.08144741
39017,Butler,Ohio,39.43897921,-84.57607723
12086,Miami-Dade,Florida,25.61511557,-80.55914415
48503,Young,Texas,33.17659707,-98.68790885
13319,Wilkinson,Georgia,32.80234579,-83.17090856
28091,Marion,Mississippi,31.23086459,-89.8225233
50005,Caledonia,Vermont,44.46487758,-72.10243367
54023,Grant,West Virginia,39.10496268,-79.19584305
54093,Tucker,West Virginia,39.11375036,-79.56567428
55101,Racine,Wisconsin,42.74731284,-88.06111861
30073,Pondera,Montana,48.22793502,-112.2266404
47147,Robertson,Tennessee,36.52536378,-86.87047841
47013,Campbell,Tennessee,36.40334413,-84.14937651
35039,Rio Arriba,New Mexico,36.50984697,-106.6929637
36059,Nassau,New York,40.73761782,-73.58622623
36075,Oswego,New York,43.42718293,-76.14177407
9011,New London,Connecticut,41.48708483,-72.10232387
13259,Stewart,Georgia,32.07839601,-84.83395276
16071,Oneida,Idaho,42.19490877,-112.5395749
19195,Worth,Iowa,43.37747964,-93.26085274
20131,Nemaha,Kansas,39.78343169,-96.01393095
20103,Leavenworth,Kansas,39.19957457,-95.03795118
48505,Zapata,Texas,27.00076857,-99.16858655
39035,Cuyahoga,Ohio,41.42426021,-81.6587538
48239,Jackson,Texas,28.95369067,-96.5775562
37073,Gates,North Carolina,36.44475497,-76.70046305
29035,Carter,Missouri,36.94111292,-90.96231959
6113,Yolo,California,38.68648941,-121.9015118
51199,York,Virginia,37.24271166,-76.56191748
36079,Putnam,New York,41.42650368,-73.74940843
31173,Thurston,Nebraska,42.15819496,-96.54400362
51820,Waynesboro,Virginia,38.06830271,-78.90109101
55045,Green,Wisconsin,42.67994609,-89.60216504
48491,Williamson,Texas,30.64812769,-97.60120361
35001,Bernalillo,New Mexico,35.05121905,-106.6705759
19127,Marshall,Iowa,42.03586837,-92.9990819
19131,Mitchell,Iowa,43.35639379,-92.78887576
17057,Fulton,Illinois,40.47248529,-90.20749434
36063,Niagara,New York,43.20013175,-78.7453209
5079,Lincoln,Arkansas,33.95753882,-91.73333878
13007,Baker,Georgia,31.32631349,-84.44486551
1101,Montgomery,Alabama,32.22089414,-86.20787706
50007,Chittenden,Vermont,44.46109238,-73.08101275
55093,Pierce,Wisconsin,44.71909741,-92.42212486
21135,Lewis,Kentucky,38.53155019,-83.37804652
21047,Christian,Kentucky,36.89391023,-87.49033769
22119,Webster,Louisiana,32.71375647,-93.33431354
24021,Frederick,Maryland,39.4720692,-77.3978074
26029,Charlevoix,Michigan,45.30562797,-85.12921505
55011,Buffalo,Wisconsin,44.38005523,-91.75475095
36089,St. Lawrence,New York,44.49647794,-75.06907698
26141,Presque Isle,Michigan,45.34035915,-83.91721501
6055,Napa,California,38.5065458,-122.3306328
5089,Marion,Arkansas,36.26842934,-92.68397295
16029,Caribou,Idaho,42.77049766,-111.5621762
13271,Telfair,Georgia,31.92997221,-82.93880265
12047,Hamilton,Florida,30.49612932,-82.94763284
30109,Wibaux,Montana,46.96556514,-104.2490289
13229,Pierce,Georgia,31.35837358,-82.2134274
45041,Florence,South Carolina,34.02447241,-79.70224581
32029,Storey,Nevada,39.44660847,-119.5289865
41005,Clackamas,Oregon,45.18820387,-122.2205544
37125,Moore,North Carolina,35.31080558,-79.48151986
42065,Jefferson,Pennsylvania,41.12829657,-78.99967226
40049,Garvin,Oklahoma,34.7044021,-97.30937006
5015,Carroll,Arkansas,36.34107901,-93.53832319
21107,Hopkins,Kentucky,37.30862563,-87.54131507
29123,Madison,Missouri,37.47823462,-90.34465099
20017,Chase,Kansas,38.30203945,-96.59423335
25009,Essex,Massachusetts,42.67174524,-70.9515844
48057,Calhoun,Texas,28.50349599,-96.60474134
46011,Brookings,South Dakota,44.36981684,-96.79064836
48443,Terrell,Texas,30.22490816,-102.0764353
8031,Denver,Colorado,39.76129114,-104.8760248
22067,Morehouse,Louisiana,32.82009241,-91.80211171
34027,Morris,New Jersey,40.86163004,-74.54440839
22071,Orleans,Louisiana,30.06918821,-89.92833674
40033,Cotton,Oklahoma,34.2900592,-98.37225719
29065,Dent,Missouri,37.60643508,-91.50772249
41051,Multnomah,Oregon,45.54693681,-122.4157429
37019,Brunswick,North Carolina,34.07037851,-78.23791614
46093,Meade,South Dakota,44.56667531,-102.7166458
37083,Halifax,North Carolina,36.25737352,-77.65158415
13075,Cook,Georgia,31.15408665,-83.43069759
27143,Sibley,Minnesota,44.5793954,-94.23165958
27061,Itasca,Minnesota,47.50907819,-93.63162349
21207,Russell,Kentucky,36.99115809,-85.05838705
28125,Sharkey,Mississippi,32.88000015,-90.81343618
29029,Camden,Missouri,38.02703414,-92.76600464
21099,Hart,Kentucky,37.29970852,-85.88446619
21025,Breathitt,Kentucky,37.5214728,-83.32358216
26065,Ingham,Michigan,42.59737278,-84.37346607
21203,Rockcastle,Kentucky,37.36491193,-84.31621513
45029,Colleton,South Carolina,32.86353032,-80.66691164
45043,Georgetown,South Carolina,33.43337482,-79.33242281
37033,Caswell,North Carolina,36.39327555,-79.33355984
37049,Craven,North Carolina,35.12343918,-77.09255683
40113,Osage,Oklahoma,36.62910128,-96.3983805
8027,Custer,Colorado,38.10882281,-105.3670379
22073,Ouachita,Louisiana,32.47822702,-92.15486108
29153,Ozark,Missouri,36.64922253,-92.44469447
8005,Arapahoe,Colorado,39.649919,-104.3385011
29185,St. Clair,Missouri,38.03729132,-93.77593289
30047,Lake,Montana,47.64593461,-114.0894823
48475,Ward,Texas,31.50920785,-103.1024815
30087,Rosebud,Montana,46.22979285,-106.7307531
13211,Morgan,Georgia,33.5909479,-83.49227858
42101,Philadelphia,Pennsylvania,40.00806441,-75.13324284
38005,Benson,North Dakota,48.06933808,-99.36573478
47115,Marion,Tennessee,35.1294263,-85.62192494
20005,Atchison,Kansas,39.53158751,-95.31456305
26031,Cheboygan,Michigan,45.44701265,-84.50065611
21127,Lawrence,Kentucky,38.06766833,-82.73464321
27099,Mower,Minnesota,43.67138759,-92.75235164
27065,Kanabec,Minnesota,45.94534057,-93.29290464
29083,Henry,Missouri,38.38506942,-93.7928174
31145,Red Willow,Nebraska,40.17604429,-100.477247
26069,Iosco,Michigan,44.35578542,-83.63669002
31043,Dakota,Nebraska,42.39108493,-96.56465437
40139,Texas,Oklahoma,36.74789073,-101.4901113
5081,Little River,Arkansas,33.70228691,-94.2339787
31169,Thayer,Nebraska,40.17621044,-97.59506372
31051,Dixon,Nebraska,42.49349461,-96.86826909
29111,Lewis,Missouri,40.09673548,-91.72178943
36085,Richmond,New York,40.58183643,-74.15390987
34003,Bergen,New Jersey,40.96008351,-74.07441147
8061,Kiowa,Colorado,38.43263854,-102.7389041
48487,Wilbarger,Texas,34.08084256,-99.24098891
36011,Cayuga,New York,42.91811235,-76.55468471
8089,Otero,Colorado,37.90245342,-103.7166632
48261,Kenedy,Texas,26.92975017,-97.69810806
40135,Sequoyah,Oklahoma,35.49549888,-94.75507825
26063,Huron,Michigan,43.83293286,-83.03116796
37145,Person,North Carolina,36.38999755,-78.9715773
18001,Adams,Indiana,40.7457744,-84.93658249
47173,Union,Tennessee,36.28814616,-83.83725225
17183,Vermilion,Illinois,40.18371674,-87.73292603
48181,Grayson,Texas,33.62702927,-96.67774905
8099,Prowers,Colorado,37.95519022,-102.3932762
46057,Hamlin,South Dakota,44.67385954,-97.18829593
49041,Sevier,Utah,38.74769427,-111.8045988
51007,Amelia,Virginia,37.33550025,-77.9752747
51660,Harrisonburg,Virginia,38.43833151,-78.87397667
48395,Robertson,Texas,31.02665136,-96.51322902
40119,Payne,Oklahoma,36.07716359,-96.97542338
54097,Upshur,West Virginia,38.8978057,-80.23353247
29201,Scott,Missouri,37.05301351,-89.56865798
36025,Delaware,New York,42.19791446,-74.96687059
29171,Putnam,Missouri,40.47877624,-93.01666575
30067,Park,Montana,45.48913245,-110.5249953
28153,Wayne,Mississippi,31.64077954,-88.69588404
34017,Hudson,New Jersey,40.73476975,-74.07753388
13305,Wayne,Georgia,31.55172562,-81.91710568
8093,Park,Colorado,39.11969049,-105.7172304
41011,Coos,Oregon,43.17396579,-124.0595871
48417,Shackelford,Texas,32.73587756,-99.35401337
48259,Kendall,Texas,29.94473189,-98.7114161
5009,Boone,Arkansas,36.30874792,-93.09137415
48257,Kaufman,Texas,32.59905385,-96.2877972
48315,Marion,Texas,32.79813996,-94.3574341
5007,Benton,Arkansas,36.33873798,-94.25598718
34029,Ocean,New Jersey,39.88494891,-74.28147189
22063,Livingston,Louisiana,30.44023061,-90.72765311
1001,Autauga,Alabama,32.53514228,-86.64289976
1005,Barbour,Alabama,31.87009042,-85.39106787
26007,Alpena,Michigan,45.03457851,-83.62606894
26119,Montmorency,Michigan,45.02758285,-84.12740152
32009,Esmeralda,Nevada,37.78456446,-117.632191
56043,Washakie,Wyoming,43.90437841,-107.6823145
48207,Haskell,Texas,33.17823584,-99.73037359
21219,Todd,Kentucky,36.8358203,-87.17903216
4011,Greenlee,Arizona,33.21537146,-109.2401561
12115,Sarasota,Florida,27.18432942,-82.33141981
17033,Crawford,Illinois,39.00382453,-87.75932466
16083,Twin Falls,Idaho,42.35608428,-114.6681729
16041,Franklin,Idaho,42.18121994,-111.8131009
18151,Steuben,Indiana,41.64408329,-85.00106921
6029,Kern,California,35.34292819,-118.72959
5025,Cleveland,Arkansas,33.89823609,-92.18489948
51181,Surry,Virginia,37.10963661,-76.90027517
51191,Washington,Virginia,36.72455999,-81.95959909
49047,Uintah,Utah,40.12501568,-109.517996
48419,Shelby,Texas,31.79223785,-94.14557404
31117,McPherson,Nebraska,41.56796544,-101.0603939
48183,Gregg,Texas,32.4801034,-94.81675582
37043,Clay,North Carolina,35.05771746,-83.75018218
5033,Crawford,Arkansas,35.588841,-94.24296995
5047,Franklin,Arkansas,35.51229968,-93.89070916
36077,Otsego,New York,42.63374775,-75.03243898
42089,Monroe,Pennsylvania,41.05812363,-75.33930212
36041,Hamilton,New York,43.66134129,-74.49745908
48459,Upshur,Texas,32.73670474,-94.94114818
26163,Wayne,Michigan,42.28172038,-83.28221321
26099,Macomb,Michigan,42.69584067,-82.93255517
20165,Rush,Kansas,38.52275276,-99.30863983
20183,Smith,Kansas,39.78517466,-98.78566877
17089,Kane,Illinois,41.93895003,-88.42861217
19133,Monona,Iowa,42.05236881,-95.95997093
18167,Vigo,Indiana,39.43073114,-87.38969715
19155,Pottawattamie,Iowa,41.33661346,-95.54290277
21111,Jefferson,Kentucky,38.18834895,-85.65772828
21023,Bracken,Kentucky,38.68873502,-84.08972896
37147,Pitt,North Carolina,35.59325583,-77.37489067
39011,Auglaize,Ohio,40.56085701,-84.22168058
27001,Aitkin,Minnesota,46.60787445,-93.4156134
40143,Tulsa,Oklahoma,36.12121947,-95.94143178
13019,Berrien,Georgia,31.27569067,-83.22972091
29179,Reynolds,Missouri,37.36244864,-90.96899002
22001,Acadia,Louisiana,30.29064732,-92.41163568
22025,Catahoula,Louisiana,31.66623485,-91.84692484
31073,Gosper,Nebraska,40.51481965,-99.83020279
48063,Camp,Texas,32.97374349,-94.97868645
22097,St. Landry,Louisiana,30.59908084,-92.00579532
36071,Orange,New York,41.40198158,-74.30558896
40117,Pawnee,Oklahoma,36.31680135,-96.69954973
36001,Albany,New York,42.59987237,-73.97341306
28063,Jefferson,Mississippi,31.73403632,-91.03631739
47103,Lincoln,Tennessee,35.14053022,-86.58840969
30005,Blaine,Montana,48.43208097,-108.9584002
38019,Cavalier,North Dakota,48.77240346,-98.46469965
38011,Bowman,North Dakota,46.1127569,-103.5205091
47025,Claiborne,Tennessee,36.48575666,-83.66072369
12077,Liberty,Florida,30.24145856,-84.88318825
16017,Bonner,Idaho,48.2996896,-116.6009928
16035,Clearwater,Idaho,46.67349275,-115.656021
17125,Mason,Illinois,40.23934407,-89.91665526
28089,Madison,Mississippi,32.63533895,-90.03327096
28119,Quitman,Mississippi,34.25120737,-90.28933634
17025,Clay,Illinois,38.75410733,-88.49033998
21211,Shelby,Kentucky,38.21556092,-85.19489586
17021,Christian,Illinois,39.54582799,-89.27760111
13303,Washington,Georgia,32.96958544,-82.79573433
31067,Gage,Nebraska,40.26183622,-96.68942195
17073,Henry,Illinois,41.35314875,-90.13161776
25003,Berkshire,Massachusetts,42.37045737,-73.2062907
48313,Madison,Texas,30.96540306,-95.92738963
51113,Madison,Virginia,38.41366284,-78.27950884
48041,Brazos,Texas,30.66074221,-96.30208322
48051,Burleson,Texas,30.49219576,-96.62105771
51187,Warren,Virginia,38.90870136,-78.20860922
48473,Waller,Texas,30.01059467,-95.98754906
38053,McKenzie,North Dakota,47.74027674,-103.3954265
18169,Wabash,Indiana,40.84573494,-85.79427017
20045,Douglas,Kansas,38.88451412,-95.29263542
20177,Shawnee,Kansas,39.04138192,-95.75652721
32007,Elko,Nevada,41.14601583,-115.3578839
18033,DeKalb,Indiana,41.39806132,-84.99898798
22105,Tangipahoa,Louisiana,30.62688036,-90.40542519
22019,Calcasieu,Louisiana,30.22942198,-93.35798129
55083,Oconto,Wisconsin,45.02616558,-88.26895246
37065,Edgecombe,North Carolina,35.91303781,-77.59635385
13051,Chatham,Georgia,32.00445256,-81.13247732
12061,Indian River,Florida,27.69396994,-80.60559316
16065,Madison,Idaho,43.78411982,-111.6592182
51053,Dinwiddie,Virginia,37.07597757,-77.63238876
17129,Menard,Illinois,40.02711636,-89.80172848
6101,Sutter,California,39.03464654,-121.6946189
20181,Sherman,Kansas,39.35147377,-101.7197684
17133,Monroe,Illinois,38.27853951,-90.17743157
13043,Candler,Georgia,32.40345007,-82.07387018
8097,Pitkin,Colorado,39.21732141,-106.9159345
51009,Amherst,Virginia,37.60543548,-79.14517223
40069,Johnston,Oklahoma,34.31652004,-96.66080537
48339,Montgomery,Texas,30.30019889,-95.50331613
40091,McIntosh,Oklahoma,35.37351598,-95.66695805
40095,Marshall,Oklahoma,34.02458841,-96.76917298
40099,Murray,Oklahoma,34.48236468,-97.06798798
40121,Pittsburg,Oklahoma,34.92386502,-95.74895216
1071,Jackson,Alabama,34.77954231,-85.99947584
18109,Morgan,Indiana,39.48166964,-86.44647098
29019,Boone,Missouri,38.99091068,-92.30983436
51770,Roanoke,Virginia,37.27905915,-79.95759159
37179,Union,North Carolina,34.98836835,-80.53061478
6073,San Diego,California,33.03386576,-116.7353982
37189,Watauga,North Carolina,36.23087329,-81.69605652
18039,Elkhart,Indiana,41.59771704,-85.85885682
21179,Nelson,Kentucky,37.80489242,-85.46601953
51157,Rappahannock,Virginia,38.68461794,-78.15943614
54085,Ritchie,West Virginia,39.17806062,-81.06312621
48383,Reagan,Texas,31.36607041,-101.5232659
48177,Gonzales,Texas,29.45652075,-97.49248742
48247,Jim Hogg,Texas,27.04354651,-98.69730012
49031,Piute,Utah,38.336223,-112.1276059
17149,Pike,Illinois,39.62260409,-90.88665915
51013,Arlington,Virginia,38.87844605,-77.10098204
48091,Comal,Texas,29.80840142,-98.2785174
47145,Roane,Tennessee,35.84762955,-84.52335538
21121,Knox,Kentucky,36.89050509,-83.8543202
21165,Menifee,Kentucky,37.94154655,-83.59900123
48439,Tarrant,Texas,32.77145377,-97.29099289
26139,Ottawa,Michigan,42.95990607,-85.9964531
46117,Stanley,South Dakota,44.41245198,-100.7360867
5085,Lonoke,Arkansas,34.75441172,-91.88791683
17083,Jersey,Illinois,39.0855748,-90.3567923
39101,Marion,Ohio,40.58744702,-83.1598587
19051,Davis,Iowa,40.74775139,-92.41006563
13285,Troup,Georgia,33.03346388,-85.02873581
6041,Marin,California,38.07351203,-122.7234103
8087,Morgan,Colorado,40.26279879,-103.8102221
38077,Richland,North Dakota,46.26461801,-96.94827807
13039,Camden,Georgia,30.93041791,-81.67060271
33017,Strafford,New Hampshire,43.29717653,-71.02927319
36019,Clinton,New York,44.74606721,-73.67828248
30083,Richland,Montana,47.78794828,-104.5616375
21237,Wolfe,Kentucky,37.73906786,-83.49332409
39095,Lucas,Ohio,41.62064794,-83.65545282
45011,Barnwell,South Carolina,33.26610854,-81.43543848
45057,Lancaster,South Carolina,34.68642517,-80.7054154
47095,Lake,Tennessee,36.33529914,-89.49340328
37011,Avery,North Carolina,36.07667708,-81.92267092
19161,Sac,Iowa,42.38624071,-95.10547892
24001,Allegany,Maryland,39.62117263,-78.69871136
48355,Nueces,Texas,27.72543779,-97.61091925
46031,Corson,South Dakota,45.7085132,-101.1967817
6009,Calaveras,California,38.20478056,-120.554132
53031,Jefferson,Washington,47.7490129,-123.5935915
8015,Chaffee,Colorado,38.74728839,-106.1940269
6033,Lake,California,39.0996887,-122.7532352
12083,Marion,Florida,29.21028272,-82.05662463
37165,Scotland,North Carolina,34.84114162,-79.48032175
28011,Bolivar,Mississippi,33.79549267,-90.8802491
28141,Tishomingo,Mississippi,34.74037117,-88.23908046
32019,Lyon,Nevada,39.01991047,-119.1886954
42073,Lawrence,Pennsylvania,40.99133874,-80.33434051
42039,Crawford,Pennsylvania,41.68442887,-80.10676906
41045,Malheur,Oregon,43.19355699,-117.6231067
47183,Weakley,Tennessee,36.29822836,-88.71817942
42015,Bradford,Pennsylvania,41.78867556,-76.515651
41001,Baker,Oregon,44.70919815,-117.6755473
30035,Glacier,Montana,48.70514099,-112.9959167
8109,Saguache,Colorado,38.08034572,-106.2809773
8055,Huerfano,Colorado,37.68484082,-104.9607082
13035,Butts,Georgia,33.28698774,-83.95691187
13001,Appling,Georgia,31.749434,-82.28874491
32005,Douglas,Nevada,38.91213378,-119.6162086
36107,Tioga,New York,42.17034639,-76.3061895
30053,Lincoln,Montana,48.54246989,-115.4051151
37121,Mitchell,North Carolina,36.01324162,-82.16391398
45001,Abbeville,South Carolina,34.22269468,-82.45872709
28093,Marshall,Mississippi,34.76229047,-89.50306303
31105,Kimball,Nebraska,41.19760039,-103.7149939
35037,Quay,New Mexico,35.10459783,-103.5493944
23031,York,Maine,43.47829059,-70.7143165
50025,Windham,Vermont,42.99053464,-72.71377523
53057,Skagit,Washington,48.47967845,-121.7319234
54095,Tyler,West Virginia,39.46568,-80.88510513
1045,Dale,Alabama,31.43204363,-85.611081
53015,Cowlitz,Washington,46.19321499,-122.6802732
51800,Suffolk,Virginia,36.69549937,-76.63944938
45023,Chester,South Carolina,34.69173842,-81.15923162
28109,Pearl River,Mississippi,30.76882496,-89.58952146
13317,Wilkes,Georgia,33.78219274,-82.74345686
12095,Orange,Florida,28.51429239,-81.32311592
5097,Montgomery,Arkansas,34.53888136,-93.65944523
8121,Washington,Colorado,39.97109881,-103.2015041
13155,Irwin,Georgia,31.60235727,-83.2762524
29157,Perry,Missouri,37.70718892,-89.82456269
36045,Jefferson,New York,44.04796973,-75.93125006
32033,White Pine,Nevada,39.44238145,-114.9015438
34001,Atlantic,New Jersey,39.47790545,-74.66040811
42017,Bucks,Pennsylvania,40.33694355,-75.10684724
30059,Meagher,Montana,46.59797522,-110.8856024
37037,Chatham,North Carolina,35.70266277,-79.25545829
37097,Iredell,North Carolina,35.8068797,-80.87332588
42061,Huntingdon,Pennsylvania,40.41688617,-77.98140696
37017,Bladen,North Carolina,34.61418037,-78.56283195
30013,Cascade,Montana,47.30823753,-111.3474099
13025,Brantley,Georgia,31.19714296,-81.98175207
13315,Wilcox,Georgia,31.97280479,-83.43204775
51700,Newport News,Virginia,37.10553608,-76.5199628
51091,Highland,Virginia,38.36239367,-79.56866954
51810,Virginia Beach,Virginia,36.73349545,-76.04367462
51165,Rockingham,Virginia,38.51221007,-78.87581609
28149,Warren,Mississippi,32.35637859,-90.8514399
5045,Faulkner,Arkansas,35.14732521,-92.33201857
13183,Long,Georgia,31.75246506,-81.7454462
13231,Pike,Georgia,33.09206899,-84.38908484
13113,Fayette,Georgia,33.41303536,-84.49428463
55063,La Crosse,Wisconsin,43.9066398,-91.11543876
17119,Madison,Illinois,38.83016798,-89.90510951
16057,Latah,Idaho,46.81645625,-116.7117113
19143,Osceola,Iowa,43.37868127,-95.62422758
19057,Des Moines,Iowa,40.92294179,-91.18142629
29033,Carroll,Missouri,39.42694823,-93.50521161
22049,Jackson,Louisiana,32.30210344,-92.55780791
19101,Jefferson,Iowa,41.03165465,-91.94862204
29223,Wayne,Missouri,37.11262197,-90.46144508
19153,Polk,Iowa,41.68547042,-93.57365396
16077,Power,Idaho,42.69368252,-112.8410539
13005,Bacon,Georgia,31.55377644,-82.45269728
17081,Jefferson,Illinois,38.30019275,-88.92397205
21155,Marion,Kentucky,37.55262162,-85.26954479
21143,Lyon,Kentucky,37.01910678,-88.0827506
49025,Kane,Utah,37.28527775,-111.8879757
55105,Rock,Wisconsin,42.67118649,-89.0712802
55061,Kewaunee,Wisconsin,44.51638089,-87.61509441
37183,Wake,North Carolina,35.78982367,-78.65050164
45071,Newberry,South Carolina,34.28974754,-81.59990705
33013,Merrimack,New Hampshire,43.2975734,-71.68059329
8049,Grand,Colorado,40.10246658,-106.1184564
6007,Butte,California,39.66681952,-121.6008508
13071,Colquitt,Georgia,31.18832547,-83.76886209
13199,Meriwether,Georgia,33.04118311,-84.68849214
20209,Wyandotte,Kansas,39.11438143,-94.76482929
21235,Whitley,Kentucky,36.75824851,-84.14488393
21035,Calloway,Kentucky,36.62088413,-88.27216962
22051,Jefferson,Louisiana,29.74131251,-90.11275154
5069,Jefferson,Arkansas,34.26882203,-91.93189159
24025,Harford,Maryland,39.56126248,-76.31717004
28051,Holmes,Mississippi,33.12367405,-90.09171669
28007,Attala,Mississippi,33.08676427,-89.58086337
1123,Tallapoosa,Alabama,32.86280802,-85.79746538
51051,Dickenson,Virginia,37.12613493,-82.35094586
31115,Loup,Nebraska,41.91371961,-99.45440415
32015,Lander,Nevada,39.93361994,-117.0390723
34035,Somerset,New Jersey,40.56375707,-74.61645904
30045,Judith Basin,Montana,47.04516111,-110.2659877
36113,Warren,New York,43.56091887,-73.84603737
42107,Schuylkill,Pennsylvania,40.70586881,-76.21642765
42041,Cumberland,Pennsylvania,40.16350914,-77.26523042
21151,Madison,Kentucky,37.71989076,-84.27808893
19183,Washington,Iowa,41.33548743,-91.71758189
16047,Gooding,Idaho,42.97094353,-114.8116615
5071,Johnson,Arkansas,35.57001766,-93.46000035
48141,El Paso,Texas,31.76884214,-106.2352418
54071,Pendleton,West Virginia,38.68040465,-79.35069018
51021,Bland,Virginia,37.13389662,-81.13059253
24043,Washington,Maryland,39.60413752,-77.81329014
26011,Arenac,Michigan,44.0651223,-83.89498203
41053,Polk,Oregon,44.90338514,-123.4132525
41017,Deschutes,Oregon,43.91469217,-121.227881
30049,Lewis and Clark,Montana,47.12259745,-112.3904537
27127,Redwood,Minnesota,44.40365018,-95.25398841
16005,Bannock,Idaho,42.6686619,-112.2247491
17155,Putnam,Illinois,41.2041567,-89.28578933
21115,Johnson,Kentucky,37.84737334,-82.831038
29075,Gentry,Missouri,40.21170604,-94.4096279
13079,Crawford,Georgia,32.71431882,-83.98612506
21153,Magoffin,Kentucky,37.7063116,-83.06414674
31161,Sheridan,Nebraska,42.50454159,-102.4088866
54025,Greenbrier,West Virginia,37.94721189,-80.45282888
48411,San Saba,Texas,31.15502115,-98.81731955
41019,Douglas,Oregon,43.2796987,-123.1658435
41035,Klamath,Oregon,42.68605026,-121.6500072
42045,Delaware,Pennsylvania,39.9166501,-75.39915513
46021,Campbell,South Dakota,45.77126363,-100.0517394
27103,Nicollet,Minnesota,44.34987456,-94.24751207
29195,Saline,Missouri,39.13696633,-93.20185128
22033,East Baton Rouge,Louisiana,30.53801719,-91.0956724
22077,Pointe Coupee,Louisiana,30.70893573,-91.60044956
13273,Terrell,Georgia,31.77710794,-84.43693855
21097,Harrison,Kentucky,38.44203171,-84.33134658
17105,Livingston,Illinois,40.89167342,-88.55786997
17167,Sangamon,Illinois,39.75818327,-89.65883945
17203,Woodford,Illinois,40.78829846,-89.21080819
29219,Warren,Missouri,38.76446133,-91.16024978
27155,Traverse,Minnesota,45.77230328,-96.47144652
19085,Harrison,Iowa,41.68336174,-95.81703481
21063,Elliott,Kentucky,38.11810953,-83.09731571
55099,Price,Wisconsin,45.68054246,-90.36154528
48101,Cottle,Texas,34.07767347,-100.2787087
48019,Bandera,Texas,29.74699689,-99.24640517
42127,Wayne,Pennsylvania,41.64851654,-75.30318879
22029,Concordia,Louisiana,31.44577009,-91.63992436
48307,McCulloch,Texas,31.1988896,-99.34743941
51031,Campbell,Virginia,37.20561193,-79.09657032
26159,Van Buren,Michigan,42.25166438,-86.01839482
17087,Johnson,Illinois,37.45959866,-88.88074567
46065,Hughes,South Dakota,44.38906584,-99.99599706
5135,Sharp,Arkansas,36.16124847,-91.47928351
5131,Sebastian,Arkansas,35.19943145,-94.27397371
29073,Gasconade,Missouri,38.44075158,-91.50783063
21051,Clay,Kentucky,37.15962402,-83.71435179
18021,Clay,Indiana,39.39291835,-87.11576766
13129,Gordon,Georgia,34.50374908,-84.87632767
55019,Clark,Wisconsin,44.73483376,-90.61207484
55057,Juneau,Wisconsin,43.92432055,-90.11372082
12107,Putnam,Florida,29.60884076,-81.7442726
17165,Saline,Illinois,37.75332999,-88.54119706
19001,Adair,Iowa,41.33075609,-94.47105874
48137,Edwards,Texas,29.98273014,-100.3050897
47107,McMinn,Tennessee,35.4243615,-84.61781822
48405,San Augustine,Texas,31.39477071,-94.16790044
47041,DeKalb,Tennessee,35.98021146,-85.83288678
51121,Montgomery,Virginia,37.17483569,-80.38642559
51029,Buckingham,Virginia,37.57196671,-78.52851211
